what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488708228
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488729936
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488732932
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488735033
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488749743
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488752918
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488766577
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488778780
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488781652
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488784111
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488799243
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488800171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488892802
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488908752
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488915068
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488917917
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488927316
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488945130
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488960893
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488965349
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1613488971552
started,bundle,org.eclipse.dltk.ruby.core,0.95.1.v20080920-R0951,org.eclipse.dltk.ruby.core,1613488971733
started,bundle,net.sf.eclipsefp.haskell.hugs,0.10.0,net.sf.eclipsefp.haskell.hugs,1613488971792
started,bundle,org.eclipse.jdt.core,3.4.2.v_883_R34x,org.eclipse.jdt.core,1613488971953
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1613488971990
