what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464487602
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464505933
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464537465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464553177
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464569773
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624464623950
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464625851
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464632677
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464754464
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624464760080
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624464847949
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624464999968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624465017030
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624465024243
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624465107494
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1624465115127
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1624465116745
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1624465117878
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624465118824
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1624465126311
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1624465127398
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624465127964
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624465131463
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624465337869
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624465414296
