what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625331730966
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331734813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331737039
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625331738335
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331740191
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331743034
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625331743750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625331748286
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625331751221
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625331760636
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625331780107
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331843142
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331875340
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331929193
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625332457761
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625332472173
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625332495516
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625332514664
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625332538889
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625332593830
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625332631871
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625344632830
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625344637731
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625344640305
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625344640425
