what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625390970279
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625390976940
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625391003410
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391014550
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391030368
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625391032096
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391034565
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391039218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625391040592
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391043998
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391202150
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625391221066
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625391226536
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391228069
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625391525402
started,bundle,org.eclipse.team.svn.core,0.7.3.I20080814-1500,org.eclipse.team.svn.core,1625391568291
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1625391568406
started,bundle,org.eclipse.team.svn.ui,0.7.3.I20080814-1500,org.eclipse.team.svn.ui,1625391568411
started,bundle,org.polarion.eclipse.team.svn.connector.javahl,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.javahl,1625391568433
started,bundle,org.polarion.eclipse.team.svn.connector.javahl15,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.javahl15,1625391568475
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.svnkit,1625391568486
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.svnkit15,1625391568497
executed,command,org.eclipse.team.svn.ui,0.7.3.I20080814-1500,org.eclipse.team.svn.ui.command.ShowAnnotationCommand,1625391569372
started,bundle,org.eclipse.dltk.validators.ui,0.95.1.v20080707-1511,org.eclipse.dltk.validators.ui,1625391569420
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625391617760
