what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164426980
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164427415
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164429750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164429766
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164429808
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164429867
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164432313
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164433240
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164454326
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164457949
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602164473572
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602164483210
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1602164532972
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602164534862
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1602164536916
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602164538242
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602164692452
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164694880
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164695278
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164695496
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164695711
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164695922
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164696177
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164696374
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1602164696698
