what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070403849
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070405003
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070407995
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070413523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625070415950
executed,command,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.actions.comment,1625070420096
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070603336
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070616826
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070620440
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070651276
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070653493
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070702505
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625070812812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625070815877
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625070816918
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625070817828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625070818355
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625070927084
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625070930061
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625070931438
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625070932405
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625070933517
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625070934291
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070979146
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625070989073
