what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.svn.core,0.7.3.I20080814-1500,org.eclipse.team.svn.core,1623946432034
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1623946432141
started,bundle,org.eclipse.team.svn.ui,0.7.3.I20080814-1500,org.eclipse.team.svn.ui,1623946432144
started,bundle,org.polarion.eclipse.team.svn.connector.javahl,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.javahl,1623946432178
started,bundle,org.polarion.eclipse.team.svn.connector.javahl15,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.javahl15,1623946432241
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.svnkit,1623946432254
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.0.8.I20090202-1500,org.polarion.eclipse.team.svn.connector.svnkit15,1623946432266
executed,command,org.eclipse.team.svn.ui,0.7.3.I20080814-1500,org.eclipse.team.svn.ui.command.CreatePatchCommand,1623946433194
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946463140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946474997
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946475849
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946489516
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946614163
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946618104
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1623946639748
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1623946641412
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946643345
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946652070
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1623946792189
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1623946794134
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946799168
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946850903
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946967017
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946984273
started,bundle,org.eclipse.ecf.presence,1.4.0.v20081224-1728,org.eclipse.ecf.presence,1623947005018
