what,kind,bundleId,bundleVersion,description,time
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625587916026
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625587917437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625587925888
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625587953410
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625588008449
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1625588008679
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625588011922
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625588074281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625588114338
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588119188
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588119348
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588128310
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588131264
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625588132707
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588135011
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588146039
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625588148650
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1625588151019
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625588152596
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588154898
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625588158191
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625588158578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625588161295
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625588181160
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625588242949
