what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625323872708
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323873110
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323945865
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323961702
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1625324010282
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625324022541
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625324023014
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324052028
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324056946
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625324057944
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324072600
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324090745
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625324171033
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324217790
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324222670
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625324222958
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324277000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1625324277029
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324288844
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1625324334468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625324419651
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324438802
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324597670
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324627592
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625324634053
