what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1625498714329
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1625498714342
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1625498714493
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625499165388
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625500009027
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1625500009046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625500010134
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625501887159
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625501887181
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625502329902
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506382727
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506383039
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506451679
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506463398
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506464168
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506465246
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506478185
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506479358
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506508293
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506511319
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506512849
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1625506512868
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506515171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506517254
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625506517330
