what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506555625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506568717
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506614233
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506622086
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625506639170
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625506665681
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625506671913
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507327132
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507328946
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507627790
opened,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625507627953
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625507627985
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507632860
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507653560
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507709700
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507711188
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625507760814
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507770962
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507775495
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507782153
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625507786801
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625507787180
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625507874297
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625507879725
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625507885182
