what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1624785798024
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1624785798051
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1624785798282
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787382933
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787395545
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787396615
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787424600
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787440174
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787447572
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1624787447612
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787448415
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624787457709
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1624787461406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624787595734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624787631461
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624787740625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624787975778
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624788315326
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624788355430
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624788377062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1624788381737
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1624788382802
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1624788383907
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1624788385181
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624788390565
