what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946018823
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946021795
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946065569
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1623946078250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946080443
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946098630
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1623946102411
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946107665
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946118187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1623946118724
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1623946130058
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946132081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946135718
opened,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1623946135802
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1623946135824
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946138691
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946141984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946143148
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946226515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946243987
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946244890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946245732
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946249817
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946278135
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1623946284144
