what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767229389
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767229442
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767314475
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767351112
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767409397
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767472519
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767499613
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602767530919
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1602767533783
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602767535250
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767567282
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602767582353
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767615039
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767617363
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767617451
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767630651
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767631814
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767645319
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767665932
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602767670140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767675742
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767680907
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767680926
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767682573
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767682678
