what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.dltk.ruby.ui,0.95.1.v20080903-1434,org.eclipse.dltk.ruby.ui,1624549676075
started,bundle,org.eclipse.dltk.ui,0.95.1.v20080920-R0951,org.eclipse.dltk.ui,1624549676077
started,bundle,es.gavab.IDEConfigurator,1.0.8.200902041501,es.gavab.IDEConfigurator,1624549676077
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624549683793
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550034290
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550054051
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550117255
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550127264
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550165046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624550332258
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550337772
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550346831
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550355734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550386014
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624550511517
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624550589185
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624550604942
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624550614223
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552277003
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552277342
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552280571
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552283311
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552431033
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552434959
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624552450488
