what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf.storage,1.0.0.v20081224-1728,org.eclipse.ecf.storage,1625322650082
started,bundle,org.eclipse.ecf.presence.collab.ui,1.2.0.v20081224-1728,org.eclipse.ecf.presence.collab.ui,1625322650092
started,bundle,org.eclipse.ecf,2.0.0.v20080611-1715,org.eclipse.ecf,1625322650099
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1625322652486
started,bundle,org.eclipse.cdt.launch,5.0.2.200901300802,org.eclipse.cdt.launch,1625322652502
started,bundle,org.eclipse.cdt.core,5.0.2.200901300802,org.eclipse.cdt.core,1625322652754
started,bundle,net.sf.pfcdt,1.0.7.200902041148,net.sf.pfcdt,1625322652850
started,bundle,org.eclipse.dltk.ruby.core,0.95.1.v20080920-R0951,org.eclipse.dltk.ruby.core,1625322652868
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1625322655027
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200901300802,org.eclipse.cdt.debug.mi.ui,1625322655063
started,bundle,org.eclipse.dltk.validators.ui,0.95.1.v20080707-1511,org.eclipse.dltk.validators.ui,1625322655074
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200901300802,org.eclipse.cdt.debug.core,1625322655309
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200901300802,org.eclipse.cdt.debug.mi.core,1625322655310
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1625322656142
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625322668110
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1625322669859
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625322736357
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322742209
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1625322742238
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322769410
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322781513
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322813228
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625322831648
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322832699
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323572963
