what,kind,bundleId,bundleVersion,description,time
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614272427453
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614272429834
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272436663
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614272447141
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614272449048
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272454465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614272461146
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614272462915
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1614272464337
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614272471456
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614272473990
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614272491247
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272499601
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272505146
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272517465
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272525268
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1614272539875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1614272546617
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614272547907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614272669889
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614272669914
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614272674417
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1614272707433
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1614272707816
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1614272708095
