what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625327965213
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625328033737
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625328069760
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625328092647
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625328120108
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625328123155
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625328123879
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625328685396
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625328948901
started,bundle,net.sf.eclipsefp.haskell.hugs,0.10.0,net.sf.eclipsefp.haskell.hugs,1625328949246
started,bundle,org.eclipse.jdt.core,3.4.2.v_883_R34x,org.eclipse.jdt.core,1625328949349
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1625328949392
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1625328949402
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1625328949832
started,bundle,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui,1625328949838
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1625328949941
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1625328949951
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625328954964
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625328963447
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329055835
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329090488
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329095576
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329126218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329130818
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329133263
