what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625069537348
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625069543260
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625069547757
started,bundle,org.eclipse.ecf.presence,1.4.0.v20081224-1728,org.eclipse.ecf.presence,1625069556637
started,bundle,org.eclipse.ecf.presence.ui,1.2.0.v20081224-1728,org.eclipse.ecf.presence.ui,1625069556638
started,bundle,org.eclipse.ecf.docshare,2.0.0.v20081224-1728,org.eclipse.ecf.docshare,1625069556639
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1625069556699
started,bundle,org.eclipse.ecf.provider.xmpp,2.0.100.v20081224-1728,org.eclipse.ecf.provider.xmpp,1625069557233
started,bundle,org.eclipse.ecf.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.filetransfer,1625069557234
started,bundle,org.eclipse.ecf.provider.bittorrent,0.3.100.v20081224-1728,org.eclipse.ecf.provider.bittorrent,1625069557382
started,bundle,org.eclipse.ecf.provider.filetransfer.efs,1.5.0.v20081224-1728,org.eclipse.ecf.provider.filetransfer.efs,1625069557468
started,bundle,org.eclipse.ecf.provider.filetransfer.scp,2.0.0.v20081224-1728,org.eclipse.ecf.provider.filetransfer.scp,1625069557542
started,bundle,org.eclipse.ecf.provider.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.provider.filetransfer,1625069557544
started,bundle,org.eclipse.ecf.provider.discovery,2.1.100.v20081224-1728,org.eclipse.ecf.provider.discovery,1625069557639
started,bundle,org.eclipse.ecf.discovery,2.1.0.v20081224-1728,org.eclipse.ecf.discovery,1625069557759
started,bundle,org.eclipse.ecf.provider.irc,1.3.0.v20081224-1728,org.eclipse.ecf.provider.irc,1625069557770
started,bundle,org.eclipse.ecf.provider.jmdns,2.1.0.v20081224-1728,org.eclipse.ecf.provider.jmdns,1625069557781
started,bundle,ch.ethz.iks.slp,1.1.0.v20081224-1728,ch.ethz.iks.slp,1625069557918
started,bundle,org.eclipse.ecf.provider.jslp,2.1.0.v20081224-1728,org.eclipse.ecf.provider.jslp,1625069557919
started,bundle,org.eclipse.ecf.provider.msn,1.2.0.v20081224-1728,org.eclipse.ecf.provider.msn,1625069558006
started,bundle,ch.ethz.iks.r_osgi.remote,1.0.0.RC2_v20081224-1728,ch.ethz.iks.r_osgi.remote,1625069558116
started,bundle,org.eclipse.ecf.provider.r_osgi,2.0.100.v20081224-1728,org.eclipse.ecf.provider.r_osgi,1625069558117
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080611-1715,org.eclipse.ecf.identity,1625069558118
started,bundle,org.eclipse.ecf.provider,1.3.0.v20081224-1728,org.eclipse.ecf.provider,1625069558131
started,bundle,org.eclipse.ecf.sharedobject,1.3.100.v20081224-1728,org.eclipse.ecf.sharedobject,1625069558141
