what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625410894077
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625410899074
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625410899519
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625410956696
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625410961096
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411001306
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411019125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411021472
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1625411021490
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411022835
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411023802
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411024433
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625411705525
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1625411714184
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625411752128
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625411836352
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625411896784
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1625411995305
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625411996664
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625412078833
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625412174521
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625412195276
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625412243916
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625412248100
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625412250143
