what,kind,bundleId,bundleVersion,description,time
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488007507
closed,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488009322
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1613488011564
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1613488011863
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488013735
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488022845
opened,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488022912
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488022933
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488029267
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488528999
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488545711
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1613488548178
opened,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488548719
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488548738
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488554206
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488556820
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1613488572346
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1613488573062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1613488574500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488587542
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488656958
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1613488693776
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488704491
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1613488704520
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1613488707777
