what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200901300802,org.eclipse.cdt.debug.mi.core,1602162361802
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602162363121
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602162380987
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1602162385071
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602162388123
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602162408615
executed,command,,,net.sf.eclipsefp.haskell.hugs.ui.launch.HugsLaunchShortcut.run,1602162430416
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602162434058
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602162441381
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162443049
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162447521
opened,view,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.views.coview.CompilerOutputView,1602162451551
activated,view,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.views.coview.CompilerOutputView,1602162451586
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602162453283
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1602162493307
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162494080
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162533221
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602162534324
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162538208
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162560049
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162572360
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602162578170
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1602162590306
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602162592084
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602162600871
