what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329312985
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329314874
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329317697
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329326336
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329329684
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625329330091
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329334325
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329342003
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625329342260
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329342664
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329346352
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329348875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329358366
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329373879
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625329374589
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329384938
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329397146
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329399500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329405375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329408507
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625329409149
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625329434107
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329437779
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625329455268
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625329463566
