what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323585296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323589194
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323605976
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323610316
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625323610591
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323658647
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323663911
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323666830
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625323676273
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625323678245
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323718397
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323726640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625323727280
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323735666
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323759693
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323809379
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323819685
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323842383
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323843910
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323845449
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323853824
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625323857794
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625323859174
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625323860173
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625323871658
