what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898389480
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898390649
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898392889
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898395184
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898397423
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898404007
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898405270
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898407302
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898409769
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898413969
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898432024
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898443433
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898447885
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898494258
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898501252
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898539026
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1624898587254
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898683650
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898698722
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898704863
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898767287
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898778120
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898779525
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1624898870341
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1624898945089
