what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1602753721962
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602753724369
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602753728141
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602753741477
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602753743341
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602753750519
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602753750541
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602753753315
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602753754659
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1602753757717
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602753758817
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602753855267
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602754152396
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602754154908
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602754262179
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602754262205
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602754280965
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602754288473
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602754293978
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602754310783
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602754312675
executed,command,,,de.leiffrenzel.fp.haskell.ghccompiler.ui.launch.GhciLaunchShortcut.run,1602754317461
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602754318687
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602754411279
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602754416669
