what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278001906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278040578
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614278063554
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614278065817
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614278073196
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614278074861
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278076645
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278102626
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278112390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278135725
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278163546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278168948
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278176751
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278190347
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278206252
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278295288
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278306510
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278312598
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278323642
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278328511
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278331055
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278339036
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278343390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614278352802
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614278372411
