what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325263579
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1625325263605
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325272995
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625325284336
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325295064
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325296450
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1625325299449
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1625325301154
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325305983
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325309141
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625325309364
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625325313405
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625325322257
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625325355969
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325366902
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325369870
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625325377102
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625325415960
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325431164
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325435680
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625325441254
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325444401
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625325448278
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625325448528
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625325448825
