what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766872269
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766872443
activated,view,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.internal.introview,1602766875264
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602766875291
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766888818
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766891097
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766895688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766899953
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1602766899965
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766901988
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766912977
opened,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602766913127
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602766913180
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1602766922358
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602766926330
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767006806
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767006918
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1602767013182
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767041738
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767189678
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1602767189815
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1602767196379
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767197771
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767215923
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1602767226357
