what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625306443032
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625306444810
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625306446286
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306452134
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306457146
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625306458327
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625306466828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625306474455
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625306475385
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625306476081
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625306477579
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625306478070
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306484534
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306540428
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306558814
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306562704
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625306563733
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625306610344
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625306624472
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322444288
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322444642
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322444707
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322445028
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322479273
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625322479612
