what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330388990
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330392329
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625330393139
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625330562949
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625330568844
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625330578668
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330605774
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330608594
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625330608852
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330611414
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330613973
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330614519
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330617080
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625330617649
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331146426
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625331247372
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331253927
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331348779
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331349894
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1625331349921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331367989
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331397088
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331403282
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625331404044
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625331406306
